match_id,series,season,match_no,date,venue,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,toss_winner,toss_choosen,winner,player_of_the_match,winning_team,win_by
201732,IPL,2017,32nd,"Apr 28,2017","Eden Gardens,Kolkata",Kolkata Knight Riders,Delhi Daredevils,"Kolkata Knight Riders (Playing XI): Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Sheldon Jackson, Colin de Grandhomme, Nathan Coulter-Nile, Chris Woakes, Kuldeep Yadav, Umesh Yadav","Delhi Daredevils (Playing XI): Sanju Samson, Shreyas Iyer, Karun Nair, Ankit Bawne, Rishabh Pant(w), Corey Anderson, Chris Morris, Kagiso Rabada, Pat Cummins, Amit Mishra, Zaheer Khan(c)",,,KKR,field,Kolkata Knight Riders won by 7 wkts,Gautam Gambhir,Kolkata Knight Riders,7 wkts
201733,IPL,2017,33rd,"Apr 28,2017","Punjab Cricket Association IS Bindra Stadium,Mohali",Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Manan Vohra, Martin Guptill, Shaun Marsh, Glenn Maxwell(c), Eoin Morgan, Axar Patel, Wriddhiman Saha(w), Mohit Sharma, Anureet Singh, KC Cariappa, Ishant Sharma","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Kane Williamson, Moises Henriques, Yuvraj Singh, Deepak Hooda, Naman Ojha(w), Ashish Nehra, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul",,,PBKS,field,Sunrisers Hyderabad won by 26 runs,Rashid Khan,Sunrisers Hyderabad,26 runs
201734,IPL,2017,34th,"Apr 29,2017","Maharashtra Cricket Association Stadium,Pune",Rising Pune Supergiant,Royal Challengers Bangalore,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Manoj Tiwary, Daniel Christian, Washington Sundar, Deepak Chahar, Jaydev Unadkat, Lockie Ferguson, Imran Tahir","Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Travis Head, AB de Villiers, Kedar Jadhav(w), Sachin Baby, Stuart Binny, Pawan Negi, Samuel Badree, Adam Milne, Sreenath Aravind, Yuzvendra Chahal",,,RCB,field,Rising Pune Supergiant won by 61 runs,Lockie Ferguson,Rising Pune Supergiant,61 runs
201735,IPL,2017,35th,"Apr 29,2017","Saurashtra Cricket Association Stadium,Rajkot",Gujarat Lions,Mumbai Indians,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Ishan Kishan, Ravindra Jadeja, Dinesh Karthik(w), James Faulkner, Andrew Tye, Irfan Pathan, Basil Thampi, Ankit Soni","Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah",,,GL,bat,Match tied ( Mumbai Indians won the one - over eliminator),Krunal Pandya, Mumbai Indians,Super Over
201736,IPL,2017,36th,"Apr 30,2017","Punjab Cricket Association IS Bindra Stadium,Mohali",Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Martin Guptill, Hashim Amla, Manan Vohra, Shaun Marsh, Glenn Maxwell(c), Wriddhiman Saha(w), Axar Patel, Mohit Sharma, Varun Aaron, Sandeep Sharma, T Natarajan","Delhi Daredevils (Playing XI): Sam Billings, Sanju Samson, Karun Nair(c), Shreyas Iyer, Rishabh Pant(w), Corey Anderson, Chris Morris, Kagiso Rabada, Amit Mishra, Shahbaz Nadeem, Mohammed Shami",,,PBKS,field,Kings XI Punjab won by 10 wkts,Sandeep Sharma,Kings XI Punjab,10 wkts
201737,IPL,2017,37th,"Apr 30,2017","Rajiv Gandhi International Stadium,Hyderabad",Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Moises Henriques, Naman Ojha(w), Bipul Sharma, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Sheldon Jackson, Yusuf Pathan, Colin de Grandhomme, Nathan Coulter-Nile, Chris Woakes, Kuldeep Yadav, Umesh Yadav",,,KKR,field,Sunrisers Hyderabad won by 48 runs,David Warner,Sunrisers Hyderabad,48 runs
201738,IPL,2017,38th,"May 01,2017","Wankhede Stadium,Mumbai",Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Karn Sharma, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Royal Challengers Bangalore (Playing XI): Travis Head, Virat Kohli(c), AB de Villiers, Shane Watson, Mandeep Singh, Kedar Jadhav(w), Pawan Negi, Adam Milne, Sreenath Aravind, Aniket Choudhary, Yuzvendra Chahal",,,RCB,bat,Mumbai Indians won by 5 wkts,Rohit Sharma,Mumbai Indians,5 wkts
201739,IPL,2017,39th,"May 01,2017","Maharashtra Cricket Association Stadium,Pune",Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,RPS,field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,Rising Pune Supergiant,5 wkts
201740,IPL,2017,40th,"May 02,2017","Arun Jaitley Stadium,Delhi",Delhi Daredevils,Sunrisers Hyderabad,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Shreyas Iyer, Rishabh Pant(w), Corey Anderson, Angelo Mathews, Chris Morris, Jayant Yadav, Kagiso Rabada, Amit Mishra, Mohammed Shami","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Kane Williamson, Moises Henriques, Yuvraj Singh, Deepak Hooda, Naman Ojha(w), Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Mohammed Siraj",,,DD,field,Delhi Daredevils won by 6 wkts,Mohammed Shami,Delhi Daredevils,6 wkts
201741,IPL,2017,41st,"May 03,2017","Eden Gardens,Kolkata",Kolkata Knight Riders,Rising Pune Supergiant,"Kolkata Knight Riders (Playing XI): Sunil Narine, Gautam Gambhir(c), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Sheldon Jackson(w), Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir",,,RPS,field,Rising Pune Supergiant won by 4 wkts,Rahul Tripathi,Rising Pune Supergiant,4 wkts
201742,IPL,2017,42nd,"May 04,2017","Arun Jaitley Stadium,Delhi",Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,DD,field,Delhi Daredevils won by 7 wkts,Rishabh Pant,Delhi Daredevils,7 wkts
201743,IPL,2017,43rd,"May 05,2017","M.Chinnaswamy Stadium,Bengaluru",Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), Mandeep Singh, AB de Villiers, Kedar Jadhav(w), Shane Watson, Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Martin Guptill, Hashim Amla, Manan Vohra, Shaun Marsh, Glenn Maxwell(c), Wriddhiman Saha(w), Axar Patel, Mohit Sharma, Varun Aaron, Sandeep Sharma, T Natarajan",,,RCB,field,Kings XI Punjab won by 19 runs,Sandeep Sharma,Kings XI Punjab,19 runs
201744,IPL,2017,44th,"May 06,2017","Rajiv Gandhi International Stadium,Hyderabad",Sunrisers Hyderabad,Rising Pune Supergiant,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Moises Henriques, Naman Ojha(w), Rashid Khan, Bipul Sharma, Bhuvneshwar Kumar, Siddarth Kaul, Ashish Nehra","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir",,,SRH,field,Rising Pune Supergiant won by 12 runs,Jaydev Unadkat,Rising Pune Supergiant,12 runs
201745,IPL,2017,45th,"May 06,2017","Arun Jaitley Stadium,Delhi",Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Zaheer Khan(c), Amit Mishra, Mohammed Shami","Mumbai Indians (Playing XI): Parthiv Patel(w), Lendl Simmons, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,DD,field,Mumbai Indians won by 146 runs,Lendl Simmons,Mumbai Indians,146 runs
201746,IPL,2017,46th,"May 07,2017","M.Chinnaswamy Stadium,Bengaluru",Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,KKR,field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,Kolkata Knight Riders,6 wkts
201747,IPL,2017,47th,"May 07,2017","Punjab Cricket Association IS Bindra Stadium,Mohali",Kings XI Punjab,Gujarat Lions,"Kings XI Punjab (Playing XI): Hashim Amla, Martin Guptill, Shaun Marsh, Glenn Maxwell(c), Wriddhiman Saha(w), Gurkeerat Singh Mann, Axar Patel, Mohit Sharma, Varun Aaron, Sandeep Sharma, T Natarajan","Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Dhawal Kulkarni, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,GL,field,Gujarat Lions won by 6 wkts,Dwayne Smith,Gujarat Lions,6 wkts
201748,IPL,2017,48th,"May 08,2017","Rajiv Gandhi International Stadium,Hyderabad",Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,MI,bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,Sunrisers Hyderabad,7 wkts
201749,IPL,2017,49th,"May 09,2017","Punjab Cricket Association IS Bindra Stadium,Mohali",Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Manan Vohra, Martin Guptill, Shaun Marsh, Glenn Maxwell(c), Wriddhiman Saha(w), Axar Patel, Rahul Tewatia, Matt Henry, Mohit Sharma, Sandeep Sharma, Swapnil Singh","Kolkata Knight Riders (Playing XI): Sunil Narine, Gautam Gambhir(c), Chris Lynn, Robin Uthappa(w), Manish Pandey, Colin de Grandhomme, Yusuf Pathan, Chris Woakes, Umesh Yadav, Kuldeep Yadav, Ankit Rajpoot",,,KKR,field,Kings XI Punjab won by 14 runs,Mohit Sharma,Kings XI Punjab,14 runs
201750,IPL,2017,50th,"May 10,2017","Green Park,Kanpur",Gujarat Lions,Delhi Daredevils,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Dhawal Kulkarni, Pradeep Sangwan, Basil Thampi, Ankit Soni","Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Shreyas Iyer, Rishabh Pant(w), Corey Anderson, Marlon Samuels, Carlos Brathwaite, Pat Cummins, Amit Mishra, Mohammed Shami, Zaheer Khan(c)",,,DD,field,Delhi Daredevils won by 2 wkts,Shreyas Iyer,Delhi Daredevils,2 wkts
201751,IPL,2017,51st,"May 11,2017","Wankhede Stadium,Mumbai",Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Kings XI Punjab (Playing XI): Manan Vohra, Martin Guptill, Shaun Marsh, Wriddhiman Saha(w), Glenn Maxwell(c), Axar Patel, Rahul Tewatia, Matt Henry, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,MI,field,Kings XI Punjab won by 7 runs,Wriddhiman Saha,Kings XI Punjab,7 runs
201752,IPL,2017,52nd,"May 12,2017","Arun Jaitley Stadium,Delhi",Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,DD,bat,Delhi Daredevils won by 7 runs,Karun Nair,Delhi Daredevils,7 runs
201753,IPL,2017,53rd,"May 13,2017","Green Park,Kanpur",Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,SRH,field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,Sunrisers Hyderabad,8 wkts
201754,IPL,2017,54th,"May 13,2017","Eden Gardens,Kolkata",Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Colin de Grandhomme, Yusuf Pathan, Umesh Yadav, Trent Boult, Kuldeep Yadav, Ankit Rajpoot","Mumbai Indians (Playing XI): Lendl Simmons, Rohit Sharma(c), Ambati Rayudu(w), Kieron Pollard, Saurabh Tiwary, Krunal Pandya, Hardik Pandya, Karn Sharma, Vinay Kumar, Tim Southee, Mitchell Johnson",,,KKR,field,Mumbai Indians won by 9 runs,Ambati Rayudu,Mumbai Indians,9 runs
201755,IPL,2017,55th,"May 14,2017","Maharashtra Cricket Association Stadium,Pune",Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,RPS,field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,Rising Pune Supergiant,9 wkts
201756,IPL,2017,56th,"May 14,2017","Arun Jaitley Stadium,Delhi",Delhi Daredevils,Royal Challengers Bangalore,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Shreyas Iyer, Rishabh Pant(w), Marlon Samuels, Corey Anderson, Pat Cummins, Amit Mishra, Mohammed Shami, Shahbaz Nadeem, Zaheer Khan(c)","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), Vishnu Vinod(w), Travis Head, Kedar Jadhav, Shane Watson, Sachin Baby, Pawan Negi, Harshal Patel, Avesh Khan, Yuzvendra Chahal",,,RCB,bat,Royal Challengers Bangalore won by 10 runs,Harshal Patel,Royal Challengers Bangalore,10 runs
201757,IPL,2017,qualifier 1,"May 16,2017","Wankhede Stadium,Mumbai",Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Lendl Simmons, Rohit Sharma(c), Ambati Rayudu, Krunal Pandya, Kieron Pollard, Hardik Pandya, Karn Sharma, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Daniel Christian, Washington Sundar, Lockie Ferguson, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,MI,field,Rising Pune Supergiant won by 20 runs,Washington Sundar,Rising Pune Supergiant,20 runs
201758,IPL,2017,eliminator,"May 17,2017","M.Chinnaswamy Stadium,Bengaluru",Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Kane Williamson, Yuvraj Singh, Vijay Shankar, Naman Ojha(w), Chris Jordan, Bipul Sharma, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Gautam Gambhir(c), Robin Uthappa(w), Yusuf Pathan, Suryakumar Yadav, Ishank Jaggi, Piyush Chawla, Umesh Yadav, Nathan Coulter-Nile, Trent Boult",,,KKR,field,Kolkata Knight Riders won by 7 wkts (DLS method - Match reduced to 6 overs due to rain (target 48)),Nathan Coulter-Nile,Kolkata Knight Riders,7 wkts (DLS method - Match reduced to 6 overs due to rain (target 48))
201759,IPL,2017,qualifier 2,"May 19,2017","M.Chinnaswamy Stadium,Bengaluru",Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,MI,field,Mumbai Indians won by 6 wkts,Karn Sharma,Mumbai Indians,6 wkts
201760,IPL,2017,final,"May 21,2017","Rajiv Gandhi International Stadium,Hyderabad",Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Daniel Christian, Washington Sundar, Lockie Ferguson, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Ambati Rayudu, Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga",,,MI,bat,Mumbai Indians won by 1 run,Krunal Pandya,Mumbai Indians,1 run
201801,IPL,2018,1st,"Apr 07,2018","Wankhede Stadium,Mumbai",Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,CSK,field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,Chennai Super Kings,1 wkt
201802,IPL,2018,2nd,"Apr 08,2018","Punjab Cricket Association IS Bindra Stadium,Mohali",Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,PBKS,field,Kings XI Punjab won by 6 wkts,KL Rahul,Kings XI Punjab,6 wkts
201803,IPL,2018,3rd,"Apr 08,2018","Eden Gardens,Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Dinesh Karthik(w/c), Nitish Rana, Rinku Singh, Andre Russell, Piyush Chawla, Vinay Kumar, Mitchell Johnson, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Sarfaraz Khan, Mandeep Singh, Washington Sundar, Chris Woakes, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal",,,KKR,field,Kolkata Knight Riders won by 4 wkts,Sunil Narine,Kolkata Knight Riders,4 wkts
201804,IPL,2018,4th,"Apr 09,2018","Rajiv Gandhi International Stadium,Hyderabad",Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Deepak Hooda, Yusuf Pathan, Shakib Al Hasan, Wriddhiman Saha(w), Rashid Khan, Bhuvneshwar Kumar, Billy Stanlake, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Sanju Samson, Ben Stokes, Rahul Tripathi, Jos Buttler(w), Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,SRH,field,Sunrisers Hyderabad won by 9 wkts,Shikhar Dhawan,Sunrisers Hyderabad,9 wkts
201805,IPL,2018,5th,"Apr 10,2018","MA Chidambaram Stadium,Chennai",Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Harbhajan Singh, Imran Tahir, Shardul Thakur","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Vinay Kumar, Piyush Chawla, Tom Curran, Kuldeep Yadav",,,CSK,field,Chennai Super Kings won by 5 wkts,Sam Billings,Chennai Super Kings,5 wkts
201806,IPL,2018,6th,"Apr 11,2018","Sawai Mansingh Stadium,Jaipur",Rajasthan Royals,Delhi Daredevils,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Sanju Samson, Ben Stokes, Rahul Tripathi, Jos Buttler(w), Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin","Delhi Daredevils (Playing XI): Colin Munro, Gautam Gambhir(c), Shreyas Iyer, Glenn Maxwell, Rishabh Pant(w), Vijay Shankar, Rahul Tewatia, Chris Morris, Shahbaz Nadeem, Trent Boult, Mohammed Shami",,,DD,field,Rajasthan Royals won by 10 runs (DLS method),Sanju Samson,Rajasthan Royals,10 runs (DLS method)
201807,IPL,2018,7th,"Apr 12,2018","Rajiv Gandhi International Stadium,Hyderabad",Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Deepak Hooda, Yusuf Pathan, Shakib Al Hasan, Rashid Khan, Billy Stanlake, Siddarth Kaul, Sandeep Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Evin Lewis, Ishan Kishan(w), Suryakumar Yadav, Krunal Pandya, Kieron Pollard, Ben Cutting, Mayank Markande, Pradeep Sangwan, Mustafizur Rahman, Jasprit Bumrah",,,SRH,field,Sunrisers Hyderabad won by 1 wkt,Rashid Khan,Sunrisers Hyderabad,1 wkt
201808,IPL,2018,8th,"Apr 13,2018","M.Chinnaswamy Stadium,Bengaluru",Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Brendon McCullum, Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Sarfaraz Khan, Mandeep Singh, Chris Woakes, Washington Sundar, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman",,,RCB,field,Royal Challengers Bangalore won by 4 wkts,Umesh Yadav,Royal Challengers Bangalore,4 wkts
201809,IPL,2018,9th,"Apr 14,2018","Wankhede Stadium,Mumbai",Mumbai Indians,Delhi Daredevils,"Mumbai Indians (Playing XI): Rohit Sharma(c), Evin Lewis, Ishan Kishan(w), Suryakumar Yadav, Hardik Pandya, Krunal Pandya, Kieron Pollard, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman, Akila Dananjaya","Delhi Daredevils (Playing XI): Jason Roy, Gautam Gambhir(c), Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Daniel Christian, Rahul Tewatia, Shahbaz Nadeem, Mohammed Shami, Trent Boult",,,DD,field,Delhi Daredevils won by 7 wkts,Jason Roy,Delhi Daredevils,7 wkts
